NAME	RAJD	DECJD	F0	DIST
J1822-1617	275.6525	-16.293	1.2031439681	14.868
B1819-22	275.7456	-22.942	0.5335414804559	3.26
J1822+2617	275.686746	26.290786	1.6908526634	7.861
J1822-4209	275.547317	-42.15305	2.190523185774	3.687
J1823-0154	275.96728	-1.90127	1.31617486291	5.271
B1821+05	275.879055	5.840086	1.3281860932565	2
B1820-11	275.91794	-11.2531	3.57361490181	5.371
J1823-1126	275.8328	-11.4344	0.54155509235	9.274
J1823-1347	275.851	-13.798	1.6204639826	5.873
J1823-1526	275.8393	-15.4394	0.61523110201	8.157
J1823-1807	275.7903	-18.126	0.61095100906	10.147
B1820-30A	275.9186959	-30.361146	183.82338873035	7.9
B1820-30B	275.923106	-30.36137	2.641334562283	7.9
J1823-3021C	275.921465	-30.3607	2.4634427377	7.9
J1823-3021D	275.91888	-30.36213	331.119220673	7.9
J1823-3021E	275.91221	-30.37286	227.583068	7.9
J1823-3021F	275.91946	-30.36108	206.185567	7.9
J1823-3021G	275.919672	-30.359897	164.168745585	7.9
J1823-3021H	275.91867	-30.36108	194.931774	3.144
B1820-31	275.944952	-31.11382	3.52045310244	1.586
J1823-3543	275.89583	-35.745	421.940928	*
J1824-0127	276.22263	-1.46428	0.400084842618	2.219
J1824-0132	276.23156	-1.54	4.46970284042	3.096
J1824+1014	276.062217	10.245506	245.9470303118	2.904
B1821-11	276.12308	-11.31184	2.29484628787	6.003
J1824-1159	276.23396	-11.9982	2.75868097559	4.457
J1824-1350	276.20909	-13.8392	0.71602537668	4.693
J1824-1423	276.23911	-14.3848	2.78246033036	4.548
J1824-1500	276.0588	-15.009	2.4258304842	6.078
B1821-19	276.0023	-19.7676	5.281575552287	3.7
J1824-2233	276.043	-22.553	0.860775494718	4.597
J1824-2328	276.1193	-23.471	0.664065940204	8.965
B1821-24A	276.13336627	-24.8696885	327.405572743031	5.5
J1824-2452B	276.13671	-24.86978	152.741714	5.5
J1824-2452C	276.13671	-24.86978	240.442414	5.5
J1824-2452D	276.13671	-24.86978	12.526305	5.5
J1824-2452E	276.13671	-24.86978	184.501845	5.5
J1824-2452F	276.13671	-24.86978	407.996736	5.5
J1824-2452G	276.13671	-24.86978	169.233373	5.5
J1824-2452H	276.13671	-24.86978	216.02938	5.5
J1824-2452I	276.13554	-24.86906	254.33303103	5.5
J1824-2452J	276.13671	-24.86978	247.586036	5.5
J1824-2452K	276.13671	-24.86978	224.164985	5.5
J1824-2452L	276.13671	-24.86978	243.902439	5.5
J1824-2452M	276.138265	-34.8689	209.01767906222	8.36
J1824-2452N	276.1380908	-25.869969	298.251728579395	4.072
J1824-2537	276.12745	-25.6219	4.47787391895	7.301
B1822+00	276.313852	0.07214	1.28378043542	1.861
J1825-0319	276.483138	-3.332658	219.60994148422	3.862
B1822-09	276.377475	-9.58922	1.30035460953	0.3
J1825-1108	276.3263	-11.148	0.5192453694	2.75
B1822-14	276.2623	-14.7816	3.5816835827	4.44
J1825-31	276.49167	-31.03889	0.419815	3.967
J1825-33	276.5	-33.3	0.78666	1.238
B1823-11	276.5228	-11.5288	0.477751972175	3.976
J1826-1256	276.53554	-12.9425	9.0724588059	1.55
B1823-13	276.554896	-13.57967	9.85349875132	3.606
J1826-1419	276.676629	-14.32267	1.297656144478	3.243
J1826-1526	276.5525	-15.4342	2.61730216935	14.919
J1826-2415	276.650108	-24.26514	212.95820294706	2.753
J1827-0750	276.7614	-7.83867	3.6968297996	9.83
J1827-0849	276.90167	-8.82833	446.428571	*
J1827-0934	276.94118	-9.5712	1.95103747456	4.068
B1824-10	276.77283	-9.97864	4.0690581317	5.034
J1827-1446	276.8525	-14.7744	2.00325886	*
J1828-0611	277.08631	-6.19764	3.71174951103	12.114
J1828+0625	277.1168	6.4168	275.482094	1
J1828-1007	277.12648	-10.1195	6.52754385205	4.014
J1828-1057	277.1385	-10.95747	4.05954117419	3.648
J1828-1101	277.078	-11.03079	13.877993641	4.767
J1828+1221	277.09234	12.35581	0.65432390165	3.849
J1828-1336	277.17854	-13.6125	1.1623418229	7.949
J1828+1359	277.222242	13.99316	1.348363959193	2.754
J1828-2119	277.0898	-21.332	1.94354745058	17.961
J1829+0000	277.44642	0.0024	5.02140632918	4.353
J1829-0734	277.27238	-7.5728	3.1406949023	6.094
J1829-1011	277.27525	-10.1903	1.2060310902	4.938
B1826-17	277.429738	-17.85108	3.25591870206	5.915
J1829+2456	277.394445	24.9383869	24.38440141106	0.909
J1829+25	277.2	25	0.4	8.926
J1830-0052	277.6279	-0.8817	2.8926979664	10.252
J1830-0131	277.58172	-1.53003	6.55686290475	3.502
J1830-10	277.53	-10.65	4.07731	3.42
B1828-11	277.698	-10.9907	2.4686900068	3.147
J1830-1135	277.5072	-11.5922	0.16073158159	3.757
J1830-1313	277.67492	-13.2212	1.33835185263	12.631
J1830-1414	277.50146	-14.2436	1.29618884641	10.1
J1831-04	277.75	-4.48	0.938458	4.91
J1831-0823	277.90139	-8.38997	1.63363200294	3.886
J1831-0952	277.89293	-9.8671	14.8661645038	3.683
J1831-1223	277.8035	-12.392	0.34990225465	4.875
J1831-1329	277.9832	-13.499	0.46174887333	6.314
J1831-1423	277.87125	-14.3961	1.96871632878	10.121
J1832+0029	278.2113	0.491	1.87294771837	1.12
J1832-0644	278.1778	-6.7338	1.34355253834	10.253
B1829-08	278.154221	-8.451	1.544817633127	5.2
J1832-0836	278.114968703	-8.6152871	367.767121129974	2.083
B1829-10	278.170278	-10.3591	3.02705500539	4.685
J1832+27	278.04167	27.96667	1.582779	3.717
J1832-28	278.13	-28.72	5.01756	8.166
J1833-0209	278.27255	-2.15456	3.42547129271	13.36
B1831-03	278.4245604	-3.6511828	1.456170355872	2.5
J1833-0556	278.412	-5.935	0.65722662717	9.39
J1833-0559	278.2817	-5.9903	2.06842823911	6.827
B1830-08	278.417783	-8.4588	11.7249580817	4.5
J1833-0831	278.43487	-8.51881	0.132180571	*
J1833-1034	278.38988	-10.56875	16.15935711336	4.1
J1833-1055	278.49333	-10.9253	1.57818245286	7.698
J1833-3840	278.26917	-38.67944	534.759358	4.645
B1828-60	278.3117	-60.3844	0.5292586065	1.336
B1831-00	278.5719	-0.1815	1.91955413102	3.352
J1834-0031	278.71289	-0.52619	3.03460736808	4.675
B1831-04	278.606678	-4.43773	3.44698985908	2.491
J1834-0602	278.65821	-6.0431	2.04954323268	6.34
J1834-0633	278.6219	-6.5503	3.1514437369	8.354
J1834-0731	278.56654	-7.518314	1.94933571114	4.072
J1834-0742	278.6305	-7.7057	1.26846638672	4.909
J1834-0812	278.624	-8.2	2.0360728738	5.953
J1834-0845	278.71716	-8.76556	0.402851901	*
J1834-09	278.65	-9.25	1.951877	4.851
J1834+10	278.61	10.73	0.852719	4.115
J1834-1202	278.59633	-12.0407	1.63864909374	6.117
J1834-1710	278.7225	-17.1806	2.79091017854	3.405
J1834-1855	278.6914	-18.9331	0.68228844696	8.114
J1835-0114	278.841325	-1.242669	195.4503977286	3.457
J1835-0349	278.80394	-3.8194	1.18783958454	5.51
J1835-0522	278.7838	-5.3689	0.91932957584	8.791
J1835-0600	278.8344	-6	0.4500881198	10.644
B1832-06	278.77317	-6.71843	3.26978936174	5.028
J1835-0847	278.9405	-8.7889	1.18134309395	6.144
J1835-0924	278.9084	-9.408	1.1638841598	5.043
J1835-09242	278.84092	-9.4044	4.25081644951	5.062
J1835-0928	278.84258	-9.4672	1.60840489547	4.881
J1835-0944	278.94439	-9.74089	6.88006896072	4.215
J1835-0946	278.9369	-9.7772	2.6347954362	3.633
J1835-1020	278.98991	-10.334583	3.30633617194	2.909
J1835-1106	278.8267	-11.1045	6.0270868794	3.159
J1835-15	279	-15.6	*	0.789
J1835-1548	278.9597	-15.811	1.49145620273	19.572
J1835-3259A	278.93333	-32.99028	257.13551	10
J1835-3259B	278.93946	-32.990411	546.36058616286	*
B1834-04	279.215793	-4.61047	2.82297272645	4.358
J1836-0517	279.105	-5.2931	2.18701119405	8.315
B1834-10	279.224691	-10.13565	1.77711199695	5.343
J1836-11	279.03	-11.28	2.015344	6.066
J1836-1324	279.21786	-13.40933	5.59420680765	3.638
J1836-2354A	279.1060217	-23.914553	298.121588082968	3.2
J1836-2354B	279.101463	-23.90797	309.3797151921	3.2
J1836+51	279	51	1.4	5.258
J1836+5925	279.05697	59.42504	5.771544847	0.3
J1837+0033g	279.42	0.55	2.391544	5.483
J1837-0045	279.38398	-0.75296	1.620649156245	3.145
J1837+0053	279.3685	0.8869	2.11187653357	4.25
J1837-0559	279.34855	-5.99128	4.97354763055	4.315
J1837-0604	279.43146	-6.0803	10.38484062	4.779
B1834-06	279.31104	-6.8839	0.524711633868	4.137
J1837-0822	279.41523	-8.37011	0.909755891651	5.239
J1837+1221	279.27967	12.365	0.50928633116	6.603
J1837-1243	279.28921	-12.7322	0.53304377703	8.27
J1837-1837	279.47604	-18.6189	1.61718695219	3.232
J1838+0022g	279.6	0.37	196.463654	4.071
J1838+0027g	279.55	0.45	18.474044	5.802
J1838+0044g	279.55	0.73	0.453891	6.922
J1838-01	279.62	-1.02	5.455692	7.777
J1838-0107	279.664263	-1.13018	2.250094773119	6.096
J1838-0453	279.548	-4.89037	2.6255980205	6.629
J1838-0537	279.73342	-5.6192	6.86305339	*
J1838-0549	279.6586	-5.82003	4.249688210732	4.061
J1838-0624	279.7158	-6.415	1.07854185366	4.545
J1838-0655	279.51304	-6.92594	14.18475048	6.6
J1838-1046	279.61033	-10.7825	0.82077978267	4.135
J1838+1523	279.69492	15.39039	1.820960929021	3.514
J1838+1650	279.679425	16.837792	0.52577136725	1.541
J1838-1849	279.64079	-18.8331	2.04816460208	8.398
J1838+50	280	50.9	0.3880144792	1.704
J1839-0141	279.7791	-1.69889	1.07150635426	6.074
J1839-0223	279.9918	-2.386	0.78939674447	6.088
J1839-0321	279.90633	-3.353	4.187917144798	7.852
J1839-0332	279.98576	-3.54961	0.373736453414	4.042
J1839-0402	279.96275	-4.0402	1.91960804535	4.231
J1839-0436	279.75027	-4.61597	6.690724023	4.483
J1839-0459	279.92758	-4.9997	1.70846997172	3.945
J1839-0627	279.83525	-6.4594	2.06222270715	2.531
J1839-0643	279.79085	-6.7292	2.22445582378	4.804
J1839-0905	279.97275	-9.0873	2.38677780294	6.815
J1839-1238	279.93212	-12.6446	0.523169059061	3.976
J1840+0012g	280.2	0.2	187.265918	3.515
J1840+0214	280.14203	2.24853	1.2539529687	5.846
J1840-0445	280.1896	-4.752	2.367893331	4.557
J1840-0559	280.09658	-5.9878	1.16364520997	4.225
J1840-0626	280.068	-6.4376	0.52816361159	5.727
J1840-0643	280.037251	-6.72668	28.107357409599	4.99
J1840-0753	280.1983	-7.8922	2.2837880647	14.281
J1840-0809	280.13902	-8.151006	1.04638272527	5.742
J1840-0815	280.05732	-8.252467	0.912041662037	4.195
J1840-0840	280.2163	-8.675	0.18834602617	5.45
J1840-1122	280.10028	-11.3696	1.06274260538	9.981
J1840-1207	280.22409	-12.12572	1.325432997714	10.764
J1840-1419	280.13767	-14.3185	0.151571128974	0.721
B1839+56	280.1855717	56.6819033	0.6050112405059	1.449
J1841+0130	280.324	1.50469	33.5877320407	4.23
J1841-0157	280.4842	-1.9652	1.507565495873	7.93
J1841-0310	280.3579	-3.173	0.60326130609	4.17
J1841-0345	280.4112	-3.8118	4.900324579	3.776
J1841-04	280.29	-4.8	*	0.993
B1838-04	280.273596	-4.422083	5.37204477631	4.399
J1841-0456	280.3306	-4.93643	0.084824992	9.6
J1841-0500	280.3256	-5.0054	1.09539127017	4.969
J1841-0524	280.4555	-5.4082	2.24341536295	4.125
B1839+09	280.483166	9.202043	2.622474171642	1.664
J1841-1404	280.3929	-14.072	0.7493121892	14.205
J1841-7845	280.3579	-78.7542	2.828034041	2.459
J1842-0153	280.74113	-1.89075	0.948561186479	6.875
J1842+0257	280.62887	2.9663	0.323807374468	4.99
J1842-0309	280.5793	-3.1628	2.46962580232	8.637
J1842+0358	280.57093	3.97647	4.28584518744	4.329
B1839-04	280.61038	-4.000422	0.543494594895	3.711
J1842-0415	280.54704	-4.26061	1.89867802835	3.605
J1842-0612	280.6794	-6.21	1.7715564495	5.727
J1842+0638	280.54167	6.6375	3.1947207772	15.962
J1842-0800	280.72893	-8.01486	0.796515357276	3.946
J1842-0905	280.59229	-9.09167	2.90152784474	9.713
J1842+1332	280.6248	13.5337	2.12042496002	6.43
J1842-27	280.50833	-27.97194	1.226589	2.573
J1842-39	280.5	-39	2.7	1.974
J1843-0000	280.86652	-0.01153	1.13593208324	3.336
J1843-0050	280.903	-0.8361	1.27779447585	8.3
J1843+0119	280.84958	1.3242	0.789267007138	6.069
J1843-0137	280.80263	-1.6295	1.49282164771	7.662
J1843-0211	280.87637	-2.18411	0.493212316244	5.931
J1843-0355	280.77776	-3.93239	7.557780825655	5.798
J1843-0408	280.931	-4.1344	1.27888080581	3.983
J1843-0459	280.86518	-4.9918	1.32456757459	4.887
J1843-0510	280.79055	-5.16792	1.48895087786	4.068
J1843-0702	280.843496	-7.0485	5.21880961058	4.285
J1843-0744	280.77286	-7.74169	2.10352486446	7.053
J1843-0806	280.86965	-8.11247	1.86423289395	4.314
J1843-1113	280.92192465	-11.22529683	541.80974503624	1.26
J1843-1448	280.7557292	-14.803503	182.77088751407	3.473
J1843-1507	280.89003	-15.1175	1.713648107847	12.02
J1843+2024	280.8591	20.4152	0.2935531038	6.027
J1843-40	280.7625	-40.56417	3.084639	3.908
J1844+00	281.05	0.58	2.171539	6.86
J1844+0028g	281.15	0.48	280.112045	4.57
J1844-0030	281.17125	-0.5072	1.55982428907	10.411
J1844+0115	281.1689475	1.259715	238.91757323111	4.358
B1842-02	281.1874	-2.7447	1.96958052943	4.894
J1844-0256	281.22	-2.93	3.6635	6.03
J1844-03	281.238	-3	0.143446	*
J1844-0302	281.02883	-3.03644	0.834285618279	5.261
J1844-0310	281.1895	-3.177	1.90458362581	5.973
J1844-0346	281.13704	-3.7752	8.8609552273	*
B1841-04	281.139385	-4.55345	1.009054634312	3.074
J1844-0452	281.00642	-4.8725	3.711355675	5.684
J1844-0502	281.1415	-5.0335	2.9836270935	4.578
B1841-05	281.02133	-5.6428	3.91076899155	5.404
B1842+14	281.228727	14.903922	2.6633755972	1.683
J1844+41	281.1875	41.28333	1.092061	5.554
J1845-0028g	281.42	-0.47	11.83432	5.336
J1845-0316	281.4704	-3.268	4.816127011	5.063
B1842-04	281.39462	-4.57495	2.0544393618	4.093
J1845-0545	281.41037	-5.7551	0.91545904792	5.471
J1845+0623	281.28579	6.3993	0.70340613952	4.918
J1845-0635	281.28086	-6.5898	2.93661912282	9.407
J1845-0743	281.4882637	-7.727381	9.551586249996	7.113
J1845-0826	281.27372	-8.4444	1.57640600257	5.011
J1845-1114	281.44074	-11.23639	4.84919062891	6.715
J1845-1351	281.29792	-13.8651	0.381837011156	9.175
J1846+0051	281.68259	0.86083	2.30216951044	3.998
J1846-0257	281.56454	-2.96	0.223377703467	4.003
J1846-0258	281.60392	-2.97503	3.0621185502	5.8
J1846-0749	281.58227	-7.82261	2.85624866482	13.99
J1846-07492	281.53333	-7.82033	1.16092829514	4.22
J1846+0919	281.608	9.329	4.433578172	1.53
J1846-4249	281.5	-42.81667	0.439947	3.744
J1846-7403	281.5574	-74.0511	0.20496681631	25
J1847+01	281.77	1.22	288.761036	0.893
J1847+0110g	281.85	1.17	153.139357	4.582
J1847-0130	281.8967	-1.5128	0.149096940909	5.801
J1847+0133g	281.75	1.55	0.351258	4.858
B1844-04	281.845175	-4.03733	1.672775771619	3.419
J1847-0427	281.8286	-4.4664	3.8573305671	3.966
J1847-0438	281.90802	-4.6376	1.04385096316	4.378
J1847-0443	281.96604	-4.7267	2.93399568493	8.517
J1847-0605	281.8378	-6.0872	1.28507557015	4.324
J1847+0614g	281.89	6.23	0.601316	16.661
J1848-0023	282.1579	-0.3881	1.8600369356	1.154
J1848-0055	282.1896	-0.9314	3.6422351217	7.408
B1845-01	282.09829	-1.399536	1.51645647068	4.4
J1848+0127g	282.08	1.45	1.872589	2.451
J1848+0150g	282.18	1.84	0.303938	10.029
J1848+0351	282.176	3.85992	5.22349606796	11.77
J1848-0511	282.0625	-5.1939	0.61082541181	8.799
J1848-0601	282.08479	-6.0188	4.44435604316	15.696
J1848+0604	282.22759	6.07967	0.45073415979	12.6
J1848+0647	282.23337	6.79214	1.9764535636	1.128
J1848+0826	282.18237	8.44331	3.04261430719	3.864
J1848-1150	282.04921	-11.8359	0.762068243394	5.647
J1848+12	282.12	12.83	1.32498	9.527
J1848-1243	282.07511	-12.725	2.41322434741	3.149
J1848-1414	282.16315	-14.2382	3.35830177748	5.261
J1848+1516	282.23387	15.27892	0.447673708967	3.545
B1845-19	282.07514	-19.8752	0.2321160610787	0.751
J1849-0001	282.2568	-0.02151	25.958797047369	*
J1849+0001g	282.35	0.02	1.902588	3.964
J1849+0009g	282.43	0.15	0.758409	5.813
J1849-0014g	282.38	-0.23	2.033719	4.863
J1849+0016g	282.49	0.27	552.486188	4.579
J1849-0019g	282.31	-0.32	1.097249	5.614
J1849+0037g	282.37	0.62	2.522132	7.901
J1849-0040	282.2927	-0.6722	1.487031729	7.887
J1849+0106	282.48085	1.10628	0.54577427435	4.581
J1849+0127	282.4341	1.4564	1.844489329	4.691
J1849+0225g	282.3	2.42	0.678187	5.779
J1849-0317	282.49104	-3.2919	1.49609259039	1.212
J1849+0339g	282.48	3.65	0.599981	9.911
J1849+0409	282.26446	4.16175	1.313725400789	1.974
J1849+0430	282.4185	4.51022	2.3745873338	5.976
J1849-0614	282.43815	-6.2421	1.04889509644	3.504
B1846-06	282.276815	-6.61859	0.689028170522	3.849
J1849+2423	282.3944846	24.396104	3.6279007508719	3.976
J1849+2559	282.448146	25.99935	1.925804879053	6.068
J1850-0002g	282.5	-0.03	1.11937	5.732
J1850-0006	282.6997	-0.1072	0.45630888762	5.912
J1850+0011g	282.52	0.18	5.968724	5.726
J1850-0020g	282.52	-0.33	0.635086	5.751
J1850+0026	282.6881	0.4404	0.924347874193	4.045
J1850-0026	282.561308	-0.43656	6.00117895856	6.71
J1850-0031	282.6391	-0.5192	1.36205478318	6.502
J1850+0124	282.504225	1.409614	280.91751733	3.385
J1850+0242	282.673679	2.715956	223.221059721	12.31
J1850+0423	282.59762	4.38589	3.43978058659	8.234
B1848+13	282.647807	13.599554	2.89367008393	2.167
J1850+15	282.5	15.5	0.7225616	1.225
J1851+00	282.76	0.17	43.770068	2.976
J1851-0029	282.97955	-0.49947	1.92781699864	5.453
J1851-0053	282.7632	-0.8854	0.70969034698	0.959
J1851+0056g	282.86	0.93	3.435246	4.995
J1851-0114	282.81838	-1.2371	1.0491179337	5.214
J1851+0118	282.9674	1.3164	1.10256396094	5.648
J1851+0233	282.78804	2.5629	2.90682203725	12.653
J1851+0241	282.83475	2.6889	0.22265177397	11.117
J1851-0241	282.8136	-2.6919	2.29782657944	7.922
B1848+04	282.76375	4.30334	3.51250044908	4.089
J1851-0633	282.92352	-6.56344	0.52075138808	6.199
B1848+12	282.80506	12.99313	0.82966670116	2.644
J1852-0000	283.16736	-0.00708	0.520652642675	5.776
J1852-0002g	283.04	-0.03	4.079967	5.591
J1852+0008	283.17825	0.136	2.13723569512	4.319
J1852+0013	283.17408	0.2325	1.04411277814	5.581
J1852+0018g	283.12	0.3	3.137156	5.232
J1852-0024g	283.06	-0.4	2.813335	4.513
B1849+00	283.1143	0.5339	0.45867453075	8
J1852+0033	283.1942	0.5558	0.0865148188	*
J1852-0033g	283.11	-0.55	0.730444	4.722
J1852-0039g	283.05	-0.65	1.24547	4.911
J1852+0040	283.16071	0.67217	9.5317425528	10
J1852-0044g	283.11	-0.73	414.937759	4.492
J1852-0055g	283.1	-0.92	6.096446	4.098
J1852+0056g	283.06	0.93	0.849048	7.218
J1852-0118	283.07146	-1.3041	2.21497260384	4.726
J1852-0127	283.015	-1.4565	2.33111684577	5.692
J1852+0158g	283.18	1.97	5.38416	7.575
J1852+0305	283.136	3.085	0.7540633266	6.389
J1852+0309g	283.05	3.15	179.21147	7.138
J1852-0635	283.23937	-6.600125	1.90782618111	4.577
J1852+0857g	283.15	8.95	0.265102	3.395
J1852-13	283.04583	-13.11333	232.018561	*
J1852-2610	283.24778	-26.1702	2.973207255421	2.46
J1853-0003g	283.35	-0.05	5.830224	6.313
J1853-0004	283.34595	-0.07594	9.8583257314	5.339
J1853-0008g	283.3	-0.13	354.609929	4.554
J1853+0009	283.41	0.13	29.9445469	3.936
J1853+0011	283.37492	0.19183	2.513260850307	5.815
J1853+0013g	283.47	0.22	1.076971	4.735
J1853+0023g	283.29	0.38	1.733523	3.992
J1853+0029	283.32394	0.48994	0.53283385556	4.198
J1853+0056	283.3861	0.9497	3.6287419642	3.841
J1853+0237g	283.49	2.62	2.339783	9.974
J1853+0259	283.31241	2.99664	1.707787667113	5.821
J1853+0312g	283.31	3.2	2.282636	6.648
J1853+0427	283.44586	4.46144	0.75719801568	15.662
J1853+0505	283.2682	5.0906	1.10480469655	9.127
J1853+0545	283.493379	5.76535	7.91137154739	6.519
J1853-0649	283.35593	-6.8239	0.95407820746	1.285
J1853-0842A	283.26697537	-8.7078483	465.23897161363	4.753
J1853+0853	283.342	8.8881	0.25545016232	14.447
J1853+1303	283.488825925	13.06223574	244.391377738396	2.083
J1854+0012g	283.57	0.2	369.00369	4.077
J1854-0033g	283.62	-0.55	2.766481	8.259
J1854+0050	283.68113	0.83828	1.30330597336	5.737
J1854+0131g	283.64	1.52	0.489273	5.484
J1854+0306	283.51242	3.1039	0.219403131079	4.498
J1854+0317	283.6211	3.2919	0.73182352685	6.893
J1854+0319	283.50046	3.32022	1.59098655638	9.525
J1854-0524	283.73062	-5.4064	1.8381649782	5.014
J1854+0704g	283.63	7.07	2.217787	0.647
B1852+10	283.6222	10.7784	1.74460092962	13.835
B1851-14	283.68455	-14.35734	0.872147648765	6.91
J1854-1557	283.7233	-15.963	0.28959308043	10.896
J1854+36	283.5	36	0.8	6.387
J1855+0139g	283.81	1.65	2.251542	5.21
J1855+0205	283.92519	2.09344	4.051588553357	7.042
J1855+0228g	283.94	2.47	3.949915	5.945
J1855+0235g	283.95	2.58	1.017263	2.975
J1855+0306	283.90958	3.10631	0.61215781184	7.422
J1855+0307	283.86096	3.1223	1.18294537068	5.94
J1855+0327g	283.94	3.45	1.277433	5.341
J1855+0339g	283.92	3.65	0.56775	6.862
J1855+0422	283.9224	4.3797	0.59590979571	10.948
J1855+0424g	283.75	4.4	0.4504	17.394
J1855+0455g	283.81	4.92	9.90001	10.249
J1855+0511g	283.8	5.18	0.703497	9.11
J1855+0527	283.8128	5.4613	0.7176255015	11.706
J1855+0626	283.85417	6.44806	1.890959	9.343
J1855+0700	283.82383	7.0103	3.86571065372	10.336
J1855-0941	283.81533	-9.6839	2.8951842554	6.256
J1855-1436	283.9759525	-14.602494	278.23441816295	5.126
J1856+0011g	284.2	0.18	1.077041	6.937
J1856+0102	284.11876	1.03628	1.61233860788	6.54
B1853+01	284.04438	1.2226	3.7391619008	3.3
J1856+0211g	284.22	2.18	0.101111	3.136
J1856+0243g	284	2.72	1.829491	3.962
J1856+0245	284.2121	2.763	12.359917476	6.318
J1856+0404	284.1108	4.0739	2.3795237875	6.213
J1856-0526	284.09157	-5.4491	2.69917613841	4.034
J1856+0615g	284.16	6.25	3.058385	11.569
J1856+0912	284.13917	9.20825	0.460680611	9.622
J1856-3754	284.1475	-37.90994	0.1417393685	0.16
B1854+00	284.25337	0.9547	2.8016776601	2.511
J1857+0143	284.38753	1.7297	7.1551197652	4.569
J1857+0210	284.42042	2.1828	1.58482860482	7.259
B1855+02	284.431843	2.21142	2.40486905991	8
J1857+0214g	284.28	2.23	2.994998	7.793
J1857+0224g	284.28	2.4	1.141618	5.305
J1857+0300	284.32046	3.0072	1.29420009879	6.664
J1857+0526	284.31607	5.44131	2.85754146359	12.231
J1857+0809	284.28879	8.1512	1.98837251247	13.138
B1855+09	284.401626217	9.721442158	186.494078343829	1.2
J1857-1027	284.3602	-10.4503	0.27120710407	4.046
J1858-0024g	284.69	-0.4	2.496256	4.717
J1858+0026g	284.52	0.43	0.212104	6.851
J1858+0215	284.5726	2.261	1.3407916532	7.229
J1858+0239	284.575	2.66444	5.059597294	5.859
J1858+0241	284.7242	2.6939	0.21307273988	5.15
J1858+0244g	284.5	2.73	383.141762	4.724
J1858+0310g	284.52	3.17	2.682763	6.7
J1858+0319	284.67033	3.3226	1.15281233141	4.777
J1858+0346	284.59317	3.7772	3.89341696386	5.49
J1858+0609g	284.54	6.15	2.064623	11.567
J1858-0736	284.685	-7.62	1.814689066	10.144
J1858-2216	284.574497	-22.28233	419.46081729722	0.921
J1858-5422	284.5625	-54.34306	423.728814	*
J1859+00	284.95	0.63	1.786875	7.729
J1859+0026g	284.99	0.43	116.686114	6.506
J1859+0126g	284.81	1.43	1.044168	9.578
J1859+0239g	284.82	2.65	17.822135	4.653
J1859+0313g	284.9	3.22	621.118012	3.075
J1859+0345	284.80296	3.7658	0.661590720545	6.25
J1859+0430g	284.79	4.5	2.973624	8.84
J1859+0434g	284.92	4.57	2.181786	5.261
J1859+0601	284.9407	6.0295	0.95756759282	6.364
J1859+0603	284.92555	6.06514	1.96633214751	9.003
J1859+0658g	284.77	6.97	195.694716	9.35
J1859+07	284.75	7	*	10.297
J1859+1526	284.93495	15.43639	1.07069638835	4.119
J1859+7654	284.9001	76.91545	0.71749953039	5.985
J1900-0051	285.19435	-0.85233	2.59609379619	4.229
J1900-0134	285.10906	-1.57728	0.54575260398	4.854
J1900+0213g	285.05	2.22	31.162356	5.725
J1900+0227	285.16083	2.4589	2.67192804814	4.515
J1900+0308	285.210645	3.140022	203.6975581461	4.801
J1900+0405g	285.17	4.08	13.815971	6.751
J1900+0438	285.05562	4.6463	3.20190160725	6.988
J1900+0634	285.11681	6.57247	2.56496346332	8.595
J1900+0715g	285.09	7.25	1.03046	8.67
J1900-0933	285.12996	-9.5634	0.702301863826	9.723
B1857-26	285.198258	-26.01217	1.6334285612669	0.7
J1900+30	285.07	30.88	1.660503	6.838
B1851-79	285.102	-79.8634	0.7817427462	2.375
J1901+00	285.38	0.53	1.285906	7.232
J1901+0020g	285.32	0.33	4.655277	5.588
J1901+0124	285.46894	1.4137	3.13659305047	6.597
J1901-0125	285.39083	-1.42472	358.422939	2.36
B1859+01	285.392869	1.94395	3.469581974618	3.229
J1901+0234	285.36221	2.5809	1.12963680167	7.523
J1901+0254	285.3153	2.9114	0.76941220286	4.3
J1901+0300	285.4984033	3.0064789	128.25813729784	5.304
J1901-0312	285.31531	-3.2082	2.81115883203	3.778
J1901-0315	285.318	-3.254	1.24736012308	8.445
J1901+0315g	285.39	3.25	1.21978	6.487
J1901+0320	285.2625	3.3383	1.57088341645	5.886
B1859+03	285.382421	3.518325	1.52566882999	7
J1901+0355	285.37838	3.933	1.80259278332	6.685
J1901+0413	285.2929	4.2308	0.37550509899	5.342
J1901+0435	285.3842	4.59	1.4480657907	8.724
J1901+0459	285.32279	4.9852	1.1401938973	12.063
J1901+0510	285.491	5.1761	1.6266597983	5.919
J1901+0511	285.4288	5.1834	0.217373867646	5.831
J1901+0621	285.2748	6.3553	1.20192026148	2.942
J1901+0659g	285.35	6.98	13.204807	3.829
J1901+0712g	285.38	7.2	0.96366	8.903
B1859+07	285.41224	7.27633	1.55279825358	3.4
J1901-0906	285.4708696	-9.103096	0.5611899770197	1.923
J1901+1306	285.45321	13.11342	0.54619216715	2.503
J1901-1740	285.3251	-17.6667	0.5110233903	0.894
J1902+0235	285.629425	2.58743	2.407351699276	6.066
J1902+0248	285.7094	2.8156	0.81714203597	5.99
J1902-0340	285.7113	-3.6717	0.65587872702	4.049
