nura, nudec, angerr
12.745, -32.949, 0.46
21.92, -29.661, 0.51
1.673, -27.401, 1.01
24.084, -19.047, 1.06
8.349, -25.385, 0.52
2.117, -25.663, 0.57
12.907, -5.566, 0.63
24.814, -11.636, 1.05
14.319, -13.014, 1.06
13.152, -31.496, 0.62
30.186, -14.085, 1.17
7.094, -21.206, 0.42
19.778, -27.275, 0.42
16.251, -33.966, 0.95
17.614, -6.36, 0.83
18.795, -33.071, 0.59
17.64, -14.842, 0.84
6.095, -24.46, 0.34
21.267, -23.688, 0.37
15.29, -16.903, 1.01
25.059, -8.903, 0.29
26.31, -20.249, 0.5
30.905, -31.171, 0.76
4.201, -20.981, 0.69
27.02, -12.109, 0.83
37.534, -28.049, 0.67
24.331, -16.186, 0.67
27.81, -34.558, 0.51
14.586, -6.489, 0.58
15.189, -17.602, 0.75
9.511, -16.557, 0.25
30.871, -14.736, 0.61
15.545, -36.936, 0.88
23.571, -7.119, 1.12
4.269, -26.248, 0.52
1.697, -22.189, 0.86
25.914, -10.559, 0.8
23.12, -38.522, 0.94
11.993, -25.797, 0.81
26.564, -9.312, 0.47
14.744, -6.322, 0.74
13.61, -22.288, 0.39
4.414, -25.331, 0.8
16.357, -6.289, 0.69
36.817, -25.046, 0.2
29.202, -38.37, 1.16
17.338, -11.64, 0.48
24.173, -18.516, 1.18
27.11, -28.499, 1.12
6.31, -19.098, 0.43
33.278, -12.288, 1.13
23.859, -42.019, 0.32
36.059, -29.484, 0.41
10.584, -26.658, 1.07
20.144, -6.13, 0.58
16.908, -29.821, 1.1
23.282, -27.254, 0.46
15.261, -8.972, 1.12
30.497, -13.796, 0.5
33.684, -22.148, 0.56
42.521, -28.021, 1.04
8.45, -35.819, 0.44
30.324, -16.932, 0.5
13.226, -15.899, 0.66
14.295, -41.422, 0.33
29.329, -31.537, 0.63
15.933, -7.34, 1.09
24.643, -39.212, 0.49
9.876, -15.989, 0.34
12.2, -40.997, 1.27
32.752, -39.493, 0.58
22.32, -25.91, 0.56
14.948, -5.599, 1.13
29.075, -20.902, 0.25
2.791, -17.856, 0.6
22.964, -34.052, 0.79
8.748, -24.33, 0.68
22.039, -11.847, 0.78
27.68, -6.782, 0.6
9.78, -16.547, 0.35
3.134, -26.416, 1.23
